furu 	[ˈfuɺu]	quid: chewed wax, fiber, etc: prototypically, the honeycomb after it has been chewed &amp; there’s no honey left, whether or not yet spit out of your mouth; also used for fibrous tubers like xxekwa, sugarcane after it’s been chewed and there’s no sugar left, or bark of parangateko used for medicine.  to be many, plenty, a lotgrasshopperstorehouse, granary. (Hadza do not use these)bronze manikinsilverbill(1)Lake Rukwa and dwarf sand snakescarmetal. M’s form of kâsha-bii. [M has [aː] for gâshabii but [aa] for kâshabii.] (1) thing (same as î’a). (2) a hesitation particle (cf. i)Egyptian cobraOne of four deadly snakes in Hadza countryan alt. name for the ggutako water terrapin, used by Zeke. Yaeda only? [not Isanzu, not recognized by M., pl unknown] a long time agodikdikSeengezze’abee. courtyard: the place people sit outside, under the trees, usually on skins, around the fire for men or by themselves for the womenSighting/hunting name of dongo-ko zebra. Cf. basho (a man’s name)peg ladder: a series of pegs pounded into a baobab trunk to climb it (e.g. for honey). same as xoxokobee. (a man’s name) a gift a husband gives parents-in-law after wife gets pregnant or has kidsa flute(a man’s name) (1)to set yourself down in a group (they didn’t see where you came from, you’re just there.) (2)also meanss/he was well knowna female vervet monkey a large, solitary uzame hyenaa smallmale numbiri vervet monkey sharp-tailed skinksseasonal pond or lake. small pond, normally with clear water.(1) little rain season (March-April), (2) any (thunder)storm (1992) striped grass rat, or striped mouse, the one with 3 stripes on its back?(a man’s name, in some stories) a long spoon(a man’s name, a well-known legendary figure) (a place name) a large Hadza camp in Sipunga. beaded arm or leg bands (especially arm bands)place name (a Hadza area)bird, same as rosenda.twisted strand of beads worn originally at the waist, but now at the neck as well. an axe for cutting into tree trunks to get at beehives; blade set in-line with the handle, like a root cutter in the West. (a man’s name)skirta large calabash(a man’s name) to get used to, habituate~ zingiri, dung beetle  [Bantu?](a man’s name; in stories, the manwho killed Mudurungu (also called ‘Malapa’).) to draw, to write.to choose, to select, to pick s.t. do oblig., io optto get ready, to prepare (pst ~ compl/pres or past reading, fut ~ fut). hab -he ok, adj ~ ‘to be ready’ to pick/choose a good oneto manage (a child)? to delay? if s.o.’s in a hurry, to say ‘just a little longer …’to herdan empty snail shell(1) flamingo (2) the sound made by baby hornbills in Berger’s Weyeweye.pincher, extended to various things that pinch(A) pinchers (B) incisors [Sands], canines [Mariam]. Naftali agreed when asked if it’s incisors of rodents and canines of carnivores.(C) the tree hyraxthe large blood vessel(s) of the neck; pl also the pulse in the neck (a woman’s name) to changeobedient, helpful, all-around nice person.(a man’s name). a loser, person failing to marry, succeed (+adj); lazy person [E: Bantu?]to paymane(s) of lion, eland, zebra, gnu, etc. to remain to remember.to encounter, to come across, to meet by chance[pl only] for some to go crazy.v.t. to leave behindto think, to think about, to suppose. io ok adj/pres (no do) [Sands: gosega.]to accuseto strike (intentionally, not used if s.o. hits accidentally when flailing their arms).to come/go back before nightfall.The common (small-spotted)genetbarren woman light or medium blue beaddogv.i. to walk in single filev.t. to curlthe tail (as a baboon or cow; no other uses)[M thinks ‘walk in file’ and ‘curl tail’ are same root, but does not know how these meanings may be related.]chicken~  caus of gobetcha ‘get ready’the Budahaya / Udahaya River, the largest in Siponga. Passes just south of Mangora and feeds the Yaeda Swamp. Orig. larger than Barai but not the size of the Sibiti. Not much water anymore, as it is diverted upstream in the Mbulu Highlands for agriculture. Gallery forest northern end; rock shelters in its steep banks are center of the dry season habitation of Sipunga. hammer (a man’s name) warthog warts (other endings are not ok)1) to go off together (in a group)(2) to mix (only pl subjs.)for, say, searching at the bottom of a bag full of stuff for s.t. you want, taking out a lot of stuff in the process]chestnut-bellied sand-grouse(1) twist one’s body to get through an opening.(2) to be unable to enter (prototypical meaning), or to fail in general.to kneel, to sit with knees touching the groundto go on aheadgift given by parent to s.o. courting their child. cupping hornplaced over sore or swelling and sucked through end to remove damu chafuthe green pigeon, Treron calva. elbow(s). same as ccukuccukudabee [note irregular gender, msg but fpl.] [de Voogt gotsugusugûda; Griscom got fem. of same for ‘inside of elbow’][gusuda. Cf. Dat. gurunguruda ‘elbow’] to arrive. (adj sleme gushikhê, io, do) (elicitation 1) quail(elicitation 2) cinnamon-breasted rockthe Nile watermonitor large blackmillipede(1992) speckledpigeonsDaudi (at Sengele), Maria:  white-backed vulture, Gyps africanus. I&amp;M: palm-nut vulture~ kwarâra-ko (a hawk)clothing [~ Marlowe’s kaross?] Sighting/hunting name of male eland See gwerato be (have landed) face up, right-side up (concave side up) in rukutchuko.to open, as a belt, or expand, as a braceletHadada ibis(1)used with ages to indicate a bit younger than the bare root, as in paanakwete gga’e. (a woman’s name). poisonundone (raw, unripe), esp. meat, but also fruit, but not tubers, because they are sometimes eaten raw.)verbal diminutive. See gga’e.cheek(s), side(s) of face.  Griscom got for ‘cheekbone’.to shine (reflection, as metal or glass, not fire or the sun) Opilia sp. (O. campestris [Marlowe]) Tree/shrub with a pencil eraser–sized fruit; vaguely laurel-shaped leaves, but rounder. Aloe vera, or at least an aloe [ID’d live in the yard]oranges, pinks, reddish purples (burgundy, maroon)head hurts, headache – can only be used for headsternum and flesh around this area (breast area). bedbugs~ ggaangaga Hadada ibiscrack (as between boards of a tabletop.)to snatch away, to snatch, to grabto ache, to hurt, to be drunkto grimace? (to show your teeth when you shangaa, not from laughter, anger, or fearsp. Balaria (also other plants?) (a family of plants that includes the one with the 5-petaled peach-colored flowers whose bark is used for fever medicine. It has thorns.)Fischer’s lovebird, Agapornis fischeri (local); used for pics of kasuku ‘parrot’ in general, though none occur here. sp. bird [Mom; ver’d K’s camp].to cut hair, to shavePancake tortoise, Malacochersus tornieri, which lives among rocks. Chelonians are considered to be beasts (kharimo) rather than crawlies (kinja), perhaps because they are eaten like beasts. (but cf. also Bantu) sp. bird. (Mom, Ankiya) (alt of khoromonko hornbill?)to reach up to take something down (whether it’s hanging or resting there, it needs to be up high enough that you need to reach).to hang, as fruit from a tree. to depart(common element in chelonians. Cf. ggoro-ko, ggupe-ko, gguta-ko.)There’s a Cushitic cog. for ggupe-ko. Perhaps Hz &gt; pRW, or variants of one term. bare-faced go-away bird, Corythaixoides. [Sands, Isaya, Brian]. Not in the area per Helm’s, but hard to misidentify as it’s a distinctive bird. pubis, male or female. the area with hair below the stomach (for the Hadza that even have pubic hair. called zzambiye gguda when no hair on an adult) [everyone busted up laughing when I read this one off]little, smallsomeone of the same height; by extension ‘age-mate’ for children.the leopard tortoise, Geochelone pardalis; with a domed back. (Spek’s hinged tortoise, Kinixys spekii, may also be a local species.)to swell, puff (of neck)to startle (like a dikdik in the bush if you’re not carefulturtle/terrapin (locally a side-necked water turtle; the neck and living in the water are both distinguishing characteristics for the Hadza). The local species is the marsh terrapin, Pelomedusa subrufa.Sands: waterbuckto straighten out, do okto split by chopping, to be split.to hit hard, to injure by hitting.to take honey out of the hiveto go a long way.to go around stto be spoiled (children only): to always complain, cry that they want more, don’t want to share w other children.	[food]	NAME
howara, khogwara 	 [ɦowaɺa, kʰoɡʷaɺa]	yellow-neckedfrancolin/ spurfowlmolar. ~ haxxoggo-kohoneycomb covered with pupae (ngadlo)to sufficean awl or nail ashes, cinders. (porridge)to sit and rest, proud of yourself, maybe tired, and not do anything.wing. same as mburi-bee first rains (Oct.-Dec.) bustardsLocal sp. are the white- and perhaps black-bellied bustardsa call to get s.o.’s attention at a distance (as when hunting, or lost). the answer is also hu! to marry.Eland lo! a (dead) lionor euphemistically an elandBoth are epeme animals. Skaanes 2017 quotes, ‘If you [leave the fallen shaft on the ground], then the next morning the older men will come slowly to see where the shaft fell from the arrow when it hit the eland. The say, ‘Hubuee!’ … This is to say, ‘Die! Now it’s time to die!’ They say this when they see that the shot was nice.’ to lift s.t. heavy.Small black antsdon’t bite much. sp. ant., smaller than huccuccume-ko.  similar to duduyega (this one you do not eat. but M d n know what it is exactly.)see hushuto dig, of many people. See jjukwa.Rhino lo! a (dead) rhino(1) to stand up, to get up, to wake up (intrans.); io ok (ben)(2) to fly away, take off(3a) do -na 3msg, -ta 3fsg: to have sex w/ s.o. (do, no io) until dawn, w/o sleep (3b) to pick up an argument as soon as you wake. (truth?)(a man’s name). a taciturn person. just sits &amp; listens. may be their character, or just now they’re ill or afraid to speak. to get well.a small tight shrub (gender tall (2–3 m) vs round), of any sp. [Cf. muqqu]eye boogers (“sleep”)Namaqua dove, Oena capensis. Mom says similar to but not the same bird as utumbu, pace Sands.to crush; grinding stone.cheetah(1) to swell up.(2) alt. name khenangu ostrich(a woman’s name)the emerald-spotted wood doveSands/Gudo: Springhare. Gudo has drawing (reddish, long ears) in his book for his Hututume songto delay, to dawdle, to be lateto uproot (roots) (do oblig. -a 3msg).an uzame hyena. so named from its ‘huwi’ call.  termitary. Mud from the center (or riverbank) used to make oranakwe dolls, which transpire like actual infants (Skaanes 2015). v.t. to clean s.t.: to clear a field, clean dishes, clothes, etc.catgrey-headed sparrow~ tcanjai leopard. tern?vulva (everything).sodarub on babies’ gums when they’re teething.for xxintcino ‘fang’. We have not been able to confirm this form, but it is likely to be ?tcinxhino.)male guinea-fowla large knife, used for butchering(1) mother’s brother. a women’s word; may also use kûku, akaye. (2) (as with other Bantu-derived kin terms, someuse it for the reverse relationship: sister’s children, which are usually just waa(ko).)sp. beetle(got for a wood-boring beetle, 8 mm, black, comb-shaped antennae, square abdomen.)guinea-fowl(local sp. helmeted Numida meleagris)to be tired. rock hyrax Cape rock hyrax Procavia capensis or yellow-spotted bush hyrax Heterohyrax brucei (diurnal)tumba fly maggot? fly lays eggs in urine; burrow into your side or arm while you sleep. white, can get fat if left in a long time. squeeze them out. to sharpen(1) v.i. to get dressed up or otherwise decorate body(2) to break out in blisters over whole body, as with chickenpox.to travel or walk alongside ioiron arrowhead (per Bleek, Dempwolff. Obsolete) ~ jjikhirinto. to saw (with a knife; action of some bugs).see jjirinto.see jjirinto next. [Same root]clitoristriangular shape. can be used for clitoris or arrow head. geckoyellow birds? Isaya: yellow or black &amp; yellow weaversto be deep.dirtiness, dirt, filth. may be used for dandruff?	[bird]	NAME
		[ɦ][ɦ]		
ha-  	[ɦa]	an auxiliary found as a ‘reduction’ of ya- and occasionally of ka- (though ha- and ya- share discourse functions that ka- does not). A variant of a-. 	[aux]	AUX
ha-bee, -bii, -ko, hama, hamana 	 [ɦabeʔe̥, ɦabiʔi̥, ɦako, ɦama, ɦamana]	these, this, here (near s/he/they at first mention in a conversation). sleme hama, hama sleme ‘this man’; akhwitiko hako, hako akhwiti ‘this woman’‘and then we …’Seeha-. 		
haahaaha 	 [ɦaʔaɦaʔaɦa]	the call of the sâa-ko ‘duck’. 	[bird]	NOUN
ha’e, ha’i, a’e, a’i 	 [ɦaʔe, ɦaʔi, ʔaʔe, ʔaʔi]	no (negative meaning with either polarity of question. a positive answer to a negative question requires a full verb.‘and then we …’Seeha-. 	[INJ]	INJ
ha’ushushu’? 	  [ɦaʔuʃuʃu]	to be swollen up.‘and then we …’.Seeha-. those ones here. See ha-bee.‘and then we’d …’(unattested by expected). Seeha-. 	[verb]	VERB
Habbu-ko 	 [ɦaˈp’uko]	(a woman’s name) Lives in Yaeda Chini. A Hadza name, per Gudo; noted in TBW.		NAME
haccacca-bii 	 [ɦanʔʇanʔʇabiʔi̥]	people of long ago that used clubs and ran to hunt. 	[hum]	NOUN
haccaggo 	  [ɦanʔʇakx’o]	v.t. to swallow (without chewing). See ccaggo ‘to swallow’. 	[verb]	VERB
hadehade 	 [ɦadeɦade]	alt. name wild dog, mbugida. M: on the large side. [Bleek ⟨hadebipi⟩]	[mam]	NOUN
hadladlâ 	 [ɦac’ac’aː]	 to itch	[verb]	VERB
hadle-bee 	 [ˈɦac’ebeʔe̥]	hair.	[anat]	NOUN
hadlihadli 	 [ɦac’iɦac’i]	a wonder, something unusual, unexpected color or shape, like a mantis that looks exactly like dead leaves, or the stark black &amp; white coloration of a freshly shed blind snake		
hae  	 [ɦa(ː?)e]	to buzz	[verb]	VERB
hafaana 	 [ɦafaʔana]	to yawn. adj ‘to be yawning’ 	[verb]	VERB
hagu-ko 	 [ɦaˈɡuko]	(1) ear of maize, or grain of maize ?(2) ~ hogo Balanites ‘desert date’, as recorded in KL (⟨hagua⟩for fruit). hagu?	[bot]	NOUN
hagwanda 	 [ɦaˈɡʷand̥a]	Sands: adolescent animal. [Cf. Datooga hawanika ‘young female calf after puberty’; Marta: Datooga haɣwanda young cow before giving birth; Kießling: hàqwáandà ‘calf’]	[mam]	NOUN
hagga’ 	 [ɦakx’aː]	to gape, to open the mouth wide	[verb]	VERB
haggaa 	 [ɦakx’aʔa]	to be hard, difficult (unmoving), tough [both life and meat]. to be “hard”till, to stand w/o moving (stand still – but not nec. standing)	[verb]	VERB
haggai 	 [ɦakx’ai]	dregs (of water, beer) 	[food]	NOUN
haggara-ko 	 [ɦakx’aɺako]	Acacia stuhlmannii (shrub, velvety pods) per W 1970, EAH.	[bot]	NOUN
haggato 	 [ɦakx’ato]	a dance	[art]	NOUN
haggî 	 [ɦakx’iː]	to scare &amp; threaten to do s.t	[verb]	VERB
haggumi’a-bii 	  [ɦakx’uwiʔabiʔi̥]	belly ache	[anat]	NOUN
hai 	 [ɦai]	close to being X		
hai- 	 [ɦai]	a dem prefix	[DEM]	DEM
hai-ko 	 [ˈɦaiko]	feather, incl	[bird][anat]	NOUN
haimanga 	 [ɦaiˈmaŋɡ̊a]	(1)an alt. word for cattle. (2)the tubaba aardwolf. Sands got this as the only word for aarwolf; ID’d w clear photo, rec’d as striped, eats termites, etc. [also per Swynnerton]	[mam]	NOUN
haina 	 [ɦaina]			
Haine 	 [ɦaine]	(1) a cultural/mythical hero(2) God		
hajjapitch?i-bii 	 [ɦaʧ’apiʧʰibiʔi̥]	(long) ears (of some animals: antelope, etc.). 	[anat]	NOUN
hajje, -ko, -bee 	 [ɦaʧ’e]	medicine (1) arrow poison (2) protective eland-horn charm(3) witch, doctor [not a Hadza occupation], witchcraft 	[art]	NOUN
haka 	 [ɦaka]	v.i. to go. 	[verb]	VERB
hako 	 [ɦako]	this (fsg), she (near)	[DEM]	DEM
hakotokwa  	 [ɦakotokʷa][verb] [] 	pass this way. See haka‘and then he/she/they …’Seeha-. 	[DEM][verb]	VERB
hama 	 [ɦama]	sit (down), stay, lodge.	[verb]	VERB
hama, hamana  	 [ɦama, ɦamana]	this msg, here. See under ha-.	[DEM]	DEM
hamamenda 	 [ˈɦamamend̥a]	an animal skin worn over the shoulder and around the waist, like a toga, for men or women [~ Marlowe’s kaross?]‘and then they …’Seeha-. 	[art]	NOUN
hamisheena, amisheena  	 [ɦamiʃeʔena, ʔamiʃeʔena]	like this.  ‘and then he …’Seeha-. 		
hana 	 [ɦana]	still, (not) yet.‘and then I …’Seeha-. 	[verb]	VERB
hani 	 [ɦani]	lo!‘and then I …’Seeha-. 	[INJ]	INJ
hapuhapû’, hâpû’ 	 [ɦapuɦapuː, ɦaːːpuː]	[no obj] to eat the way you eat a slice of watermelon or corn on the cob, starting at one end and chomping to the other.	[verb]	VERB
haqqa-ko, -bee 	 [ɦaŋʔǃako]	(1) a rock, stone (such as a hammerstone; normal word for stones), seed. (2) seed. Griscom could only get haqqako for ‘seed’. See tetere.	[geo]	NOUN
haqqaggatcha 	  [ɦaŋʔǃakx’aʧʰa]	See xxaggatcha.		
haqqapikwa, -ko  	 [ɦaŋʔǃapikʷa]	blind person to continue to insist, beg, etc. See nqajja. 	[hum]	NOUN
hara-bii 	 [ɦaɺabiʔi̥]	tracks (hoof marks from running animals)let him by! etc. (to move out of the way, to let pass.)	[mam][geo]	NOUN
haramu’i 	 [ɦaɺamuʔi]	to leave, of many people together	[verb]	VERB
harangi, -ko 	 [ɦaɺaŋɡ̊i, ɦaɺaŋɡ̊iʔe]	a young lion, a half-grown lion. 	[mam]	NOUN
harehare, -bii 	 [ɦaɺeɦaɺe]	sp. bird that flies noisily overhead at night; M d n know what it looks like. [pl for 2–3, sg/coll for many.] [Cf. Iraqw hale/ ‘pelicans’]	[bird]	NOUN
harô 	 [ɦaɺo]	move out of the way	[verb]	VERB
haruma-ko, harumanga-ko 	 [ɦaɺumako, ɦaɺuˈmaŋɡ̊ako]	admirative names for atcekako cattle, such as when one sees an impressive herd  	[mam]	NOUN
Hashi 	 [ɦaˈʃi]	(a man’s name)‘and then you …’.Seeha-. ‘and then you’d …’(unattested by expected). Seeha-. 		NAME
hâtu 	 [ɦaːtu]	Sighting/hunting name for naggomako buffalo [amurmur (hahatu) is difficult to hear cuz of the init. h, but M believes it is there.] See bobo. 	[mam]	NOUN
hatchâ- 	 [ɦaʧʰaeʔe̥]	dead pig (warthog kwa’i or bushpig dlaha),	[mam][verb]	VERB
hatsiyâ 	 [ɦaʦijaː]	to go away and not come back	[verb]	VERB
hawâ-  	 [ɦawaiʔi̥]	dead giraffe	[mam][verb]	VERB
haxxâ’ 	 [ɦaŋʔǁaː]	for the whole camp to visit another one	[verb]	VERB
haxxafe 	 [ɦaŋʔǁafʷe]	side, ribs (external anatomy) 	[anat]	NOUN
haxxaggatcha, -ko 	 [ɦaŋʔǁakx’aʧʰa]	a really old person. See xxaggatca. 	[hum]	NOUN
haxxaggo-ko 	 [ɦaŋʔǁakx’oko]	~ haxxoggo-ko ‘molar’		
haxxakhe\  	 [ɦaŋʔǁakʰe]	to hit with a shower of arrows. See xxakhe.	[verb]	VERB
haxxoggo-ko, hoxxoggo-ko, haxxaggo-ko	 [ɦaŋʔǁokx’oko, ɦaŋʔǁakx’oko]	(1) plmolar(s). Cf. xxintcino ‘canine’.(2) W 1970: alsoa medicine for toothache (not just molars), made of a root that resembles teeth.		
hayayega-ko, -bee, ayayega-bee 	 [ɦajajeɡako, ʔajaˈjeɡabeʔe̥]	(1) the Pleiadespl only; would be strange to use sg for one of them). (2) an insect that swims underwater, rests on the bottom,	[geo]	NOUN
hayumae, hayumai-bii 	 [ɦajumae]	~ ayumaé		
haza, -bee 	 [ɦaʣa]	(1) human being(2) esp. a Hadza (current default reading out of context).(3) In Berger Haine, when God creates the animals, the dongoko zebra is a haza, but the lion and leopard are xhaano ‘dog’; all are exiled as kharimo ‘beasts’. 	[zoo][hum]	NOUN
hazzakwati-ko 	 [ɦaʦ’akʷatiko]	beard (used for people or warthog; not sure about other animals) ~ mungurongoti-ko. 	[anat]	NOUN
hazzake, -ko  	 [ɦaʦ’ake]	thief. See under zzake ‘to steal’	[hum]	NOUN
hazzape-ko, -bee 	 [ˈɦaʦ’apeko]	broad (dicot) leaves (green, not dry). (cf. ena). also bark, paper [sheet or sheaf, but not scattered papers. Bleek had this for ‘book’.]	[bot][anat]	NOUN
hazzapikwa-bii  	 [ɦaʦ’apikʷabiʔi̥]	tears 	[anat]	NOUN
hazzazze, hazzazzi-bii 	 [ɦaʦ’aʦ’e]	lower leg bones (fibula and tibia), or lower arm bones (radius and ulna); also lower leg, but not lower arm. 	[anat]	NOUN
hazze 	 [ɦaʦ’e]	hungerthis one here. See ha-bee: hama.		
handikha’eya, andikha’eya 	 [ɦand̥ikʰaʔeja, ʔand̥ikʰaʔeja]	to draw, to write.	[verb]	VERB
hangadle-ko 	 [ɦaŋɡ̊ac’eko]	a tree w white papery bark, thorns, ≈ like the angaruma used for fire-drills. Often has beehives. E: it has edible gum.	[bot]	NOUN
hantâ 	 [ɦantʰaiʔi̥]	Zebra lo!An exclamatory name for dead zebra dongoko(an epeme animal) whether killed while hunting or just found dead. (“hey (I got a) zebra”?) Woodburn calls such words ‘celebratory’; Blench suggests ‘triumphal exclamations’. Sands discovered these words when she was driving through the Serengeti w Gudo and saw a dead zebra. She called it dongoko and he corrected her: “No, hantaii.”	[mam][verb]	VERB
he, he’ 	 [ɦe, ɦeʔ]	(1)good morning	[INJ]	INJ
he\  	 [ɦeː]	to tell (w/ io); to say	[verb]	VERB
hee  	[ɦeʔe]	to fall oof!Used for falling on your butt, or on your chest, getting the wind knocked out of you (even a little). 	[verb]	VERB
heena 	 [ɦeʔena]	to have (just) begun (pres/fut)	[verb]	VERB
hedlaari, dlaari 	 [ɦec’aʔaɺi, c’aʔaɺi]	(male speaker) male kin of ego’s generation. brother (full, half, step) or male cousin, or (fictive kinship?) brother-in-law of a sibling-in-law.	[kin]	NOUN
hegereda 	 [ɦeɡeˈɺeda]	the rock/tree	[rept]	NOUN
hegge’ 	 [ɦekx’eː]	can be smelled from far of	[verb]	VERB
heggwa-ko, -bee 	 [ɦekxʷ’ako]	integument: smaller pieces of tree bark on tree or on ground, skin of fruit (baobab or orange),	[bot][anat]	NOUN
heggwa 	 [ɦekxʷ’a]	to wait for	[verb]	VERB
heko 	 [ɦeko]	(bare 3fsg pot clitic. See paradigm in appendix.)	[aux]	AUX
hena 	 [ɦena]	same as nena ‘with’, but only used by old people, and w fem. sg obj only		
hephê\, hiphî\ 	 [ɦepʰeʔe̥, ɦipʰiʔi̥]	Kudu lo! a large (dead) antelopesince the greater kudu tsinga’u is an epeme animal, it may be the prototype, but sp. include bushbuck (striped &amp; spiral-horned like the kudu), waterbuck, reedbuck, oryx ~ roan ~ sable antelope. Not included are dlonkô impala, hubû eland, tsonô hartebeest/gnu, which have their own exclamatory names. Cf. hingc- for small antelope.	[mam][verb]	VERB
heqqekwe 	 [ɦeŋʔǃekʷe]	to feel sleepy (as opposed to ase-). to continue to insist, beg, etc.	[verb]	VERB
henqê\	 [ɦeǃ̃eʔe̥]	Leopard lo! a (dead) (spotted) cat (leopard, cheetah, or serval, but not lion)	[mam][verb]	VERB
hera-bee 	 [ɦeɺabeʔe̥]	money. ~  qqokoshoebee	[art]	NOUN
hese 	 [ɦese]	(bare 3fpl pot clitic. See paradigm in appendix.)	[aux]	AUX
heso 	 [ɦeso]	(bare 3msg pot clitic. See paradigm in appendix.) 	[aux]	AUX
?hewi’ 	 [ɦewiː]	~ hiwi ‘get used to’ [Berger, not confirmed]		
heyana-ko, heyani-ko 	 [ɦeˈjanako, ɦeˈjaniko]	Isaya for the Variable &amp; Striped skinks. 	[rept]	NOUN
hezza-ko 	 [ɦeʦ’ako]	~ ccezza-ko ‘house’	[art]	NOUN
hengcee, hingcee 	 [ɦenʇ̬eʔe̥, ɦĩnʇ̬eʔe̥]	dead antelope (gazelle, dikdik, klipspringer, duiker)	[mam][verb]	VERB
henge 	 [ɦeŋɡ̊e]	to shake. v.t. only (-a 3msg): a branch, a child, etc.	[verb]	VERB
hî- 		See hîna. 		
hiie  ciie  	 [ɦiˈʔie, ɦiˈʔiː, ʇiˈʔie, ʇiˈʔiː]	to be thus. 	[verb]	VERB
hia- 		this here	[DEM]	DEM
hicci 	 [ɦinʔʇi]	shut up, be still, quiet down	[verb]	VERB
hiccikwa’ 	 [ɦinʔʇikʷaː]	‘to sprinkle’. See ccikwa.	[verb]	VERB
hiee  ciee, hîi  cîi, îhee  cîhee, îhii  cîhii  	[ɦiˈeʔe̥, ɦiˈːʔi̥, ʔiːˈɦeʔe̥; ʇi-, ʔi-]	voilá, of here		
higgo, higgu-bii 	 [ɦikx’o]	ashaft-arrow, barbed or knurled: an extra-long sharpened arrow shaft, without poison or an attached arrowhead, used to hunt birds, bats, rabbits, hyrax, occasionally dikdik. Were previously used w poison.	[art]	NOUN
higgwino, higgwinu-bii 	 [ɦikxʷ’ino]	porcupine quills	[mam][anat]	NOUN
hijji, -bii 	 [ɦiˈʧ’i]	pile(s) of shit	[anat]	NOUN
himiggê, -bee, -na, himiggî-ko, -bii  	 [ɦimikx’eː]	(1) that (not visible). (2) When ref. is visible: ‘that’ (distasteful; dismissive attitude)	[DEM]	DEM
hîna  	 [ɦiːna]	that one there. (used to disambiguate a referent.)		
hiphi 	 [ɦipʰi-]	Kudu lo!  See hephe.		
hiqqe\ 	 [ɦiŋʔǃe]	v.i. to leave, go out, come out, appear.	[verb]	VERB
hiqqere 	 [ɦiŋʔǃeɺe]	labia minora?,	[anat]	NOUN
hinqî\ 		Leopard lo!  See henqê.		
hiririit?i’ 	 [ɦiɺiɺiʔitː]	to flock, herd, swarm: for many animals to travel in a large group together. Long V at end changes TAM		
hisi 	 [ɦisi]	(bare 3mpl pot clitic. See paradigm in appendix.)	[aux]	AUX
hishina, ishina  	 [ɦiʃina, ʔiʃina]	thus, in such a way (modifies a verb) (not marked for gender or number) 	[DEM]	DEM
hiwi’ 	 [ɦiwiː]	to get used to	[verb]	VERB
hixxiggi-ko 	 [ˈɦiŋʔǁiˈkx’iko]	harvester termite Eat leaves, not wood; a large species, seen collecting grass off paths during the day.	[bug]	NOUN
?hiya- 	 [ɦiˈja]	a voilà-type word	[DEM]	DEM
hiyagga 	 [ɦijakx’a]	to say, to state 	[verb]	VERB
hizza 	 [ɦiˈʦ’a]	fat (not prepared).	[food][anat]	NOUN
hizzi-ko 	 [ɦiʦ’iko]	dew (no other ending)	[geo]	NOUN
hingcî 	 [ɦinʇ̬iʔi̥, ɦinʇ̬eʔe̥, ɦenʇ̬eʔe̥]	Antelope lo! a small (dead) antelope (gazelle, dikdik, klipspringer, duiker)	[mam][verb]	VERB
hingi, ingi-  	 [ɦiŋɡ̊i, ʔiŋɡ̊iʔi̥, ʔiŋɡ̊ite, ʔiŋɡ̊isi]	hey you!	[INJ]	INJ
hinkini 	 [ɦiŋkʰiˈni]	(1992) ground hornbill 	[bird]	NOUN
hintsi 	 [ɦinᵗsʰi]	mim. for gewedako ‘dikdik’. 	[mam]	NOUN
hogo, -ko 	 [ɦoˈɡoko]	the ‘desert date’, BalanitesSeveral similar trees with long thick green spines and thin-skinned yellow edible fruit with large single seeds.	[bot]	NOUN
hogoyo-ko 	 [ɦoˈɡojoko]	Ficus sycomorus (Woodburn 1970) wild fig tree.	[bot]	NOUN
hoggora, -bii 	 [ɦokx’oɺa]	Acacia sp. (Xanthophloea?) (fever tree?, Naivasha thorn? ) [a white-green barked acacia?]	[bot]	NOUN
hoggoranga 	 [ɦokx’oɺaŋɡ̊a]	rollerCoracias, Eurystomus sp. 	[bird]	NOUN
hoho’a 	 [ɦoˈɦoʔa]	to breathe	[verb]	VERB
hojjo-bee 	 [ɦoˈʧ’obeʔe̥]	chest (from the bottom of the ribs to the bottom of the neck) [cf. similar phonotactics of haxxafe ‘side of body, lungs’] [KL ‘lungs’]	[anat]	NOUN
hokakhi 	 [ɦokakʰi]	to be smart, clever, funny	[adj]	ADJ
hok?e 	 [ɦoke]	okay	[INJ]	INJ
hoqqoroggwa-bee 	 [ɦoŋʔǃoɺoˈkxʷ’abeʔe̥]	eye boogers (“sleep”)	[anat]	NOUN
hoqqoqqo-ko  	 [ɦoŋʔǃoŋʔˈǃoko]	the paired cat-claw thorns of the blackthorn ‘wait-a-bit’ tree	[bot][anat]	NOUN
hora’ 	 [ɦoɺaː]	defective. hurry up! (no other vb form)	[verb]	VERB
horai 	 [ɦoˈɺai]	sp. tree (look like acacia, but very tall) 	[bot]	NOUN
horanga-ko 	 [ɦoɺaŋˈɡ̊ako]	mica. Same as rerandi 	[geo]	NOUN
Hôro-ko 	 [ɦoːɺoko]	(a woman’s name)		NAME
horogoshae, horogoshai 	 [ɦoɺoˈɡoʃae, ɦoɺoˈɡaʃai]	Isaya: wattled starling	[bird]	NOUN
horohoro’a, -ko 	 [ɦoɺoɦoɺoʔa]	Brian: the brown babbler	[bird]	NOUN
hororo 	 [ɦoɺoɺo]	~ haroro to drag. 	[verb]	VERB
Hotindi-ko, Hotende-ko, Itindi-ko 	 [ɦoˈtind̥iko, ɦotend̥eko, ʔitind̥iko]	(a woman’s name) [individual variation on what people call her]		NAME
hotcha, otcha 	 [ɦoʧʰa, ʔoʧʰa]	(1)to swell (infection, pregnancy, puff-up of animal)(2)pregnancyyellow-neckedfrancolin/ spurfowl		
hoxxoggo-ko 	 [ɦoŋʔǁokx’oko]	molar. ~ haxxoggo-ko		
hozo, huzu-bii 	 [ɦoʣo]	honeycomb covered with pupae (ngadlo)	[bug][food]	NOUN
